CODGEO;NBMENFISC19;NBPERSMENFISC19;MED19;PIMP19;TP6019;TP60AGE119;TP60AGE219;TP60AGE319;TP60AGE419;TP60AGE519;TP60AGE619;TP60TOL119;TP60TOL219;PACT19;PTSA19;PCHO19;PBEN19;PPEN19;PPAT19;PPSOC19;PPFAM19;PPMINI19;PPLOGT19;PIMPOT19;D119;D919;RD19
86237;337;738;21030;;;;;;;;;;;;;;;;;;;;;;;;
86239;75;169;19590;;;;;;;;;;;;;;;;;;;;;;;;
86241;191;419;20950;;;;;;;;;;;;;;;;;;;;;;;;
86242;187;382;17760;;;;;;;;;;;;;;;;;;;;;;;;
86244;571;1265;20190;;;;;;;;;;;;;;;;;;;;;;;;
86245;733;1786;22410;;;;;;;;;;;;;;;;;;;;;;;;
86246;419;749;18210;;;;;;;;;;;;;;;;;;;;;;;;
86247;240;512;19420;;;;;;;;;;;;;;;;;;;;;;;;
86248;264;552;18670;;;;;;;;;;;;;;;;;;;;;;;;
86249;61;129;17510;;;;;;;;;;;;;;;;;;;;;;;;
86250;112;276;18680;;;;;;;;;;;;;;;;;;;;;;;;
86252;275;644;19570;;;;;;;;;;;;;;;;;;;;;;;;
86253;260;546;19820;;;;;;;;;;;;;;;;;;;;;;;;
86254;463;1006;21360;;;;;;;;;;;;;;;;;;;;;;;;
86255;606;1317;19390;;;;;;;;;;;;;;;;;;;;;;;;
86256;470;1231;25140;;;;;;;;;;;;;;;;;;;;;;;;
86257;157;382;20020;;;;;;;;;;;;;;;;;;;;;;;;
86258;969;2180;21680;54;;;;;;;;;;66.5;60.8;2.2;3.5;35.6;7.5;4.8;1.9;2.1;0.8;-14.4;14320;32290;2.3
86260;137;297;19200;;;;;;;;;;;;;;;;;;;;;;;;
86261;931;2223;25950;72;;;;;;;;;;72.1;63.7;2.1;6.3;31.6;12.3;2.7;1.3;0.9;0.5;-18.7;15860;41640;2.6
86262;258;567;20890;;;;;;;;;;;;;;;;;;;;;;;;
86263;1179;2784;23680;65;;;;;;;;;;68.8;62.9;1.7;4.2;36.6;7.7;4.1;1.9;1.6;0.6;-17.2;15260;37470;2.5
86264;326;685;18580;;;;;;;;;;;;;;;;;;;;;;;;
86265;185;446;21160;;;;;;;;;;;;;;;;;;;;;;;;
86266;59;122;19320;;;;;;;;;;;;;;;;;;;;;;;;
86268;459;1157;22750;;;;;;;;;;;;;;;;;;;;;;;;
86269;88;178;19510;;;;;;;;;;;;;;;;;;;;;;;;
86270;84;151;16230;;;;;;;;;;;;;;;;;;;;;;;;
86271;317;768;21150;;;;;;;;;;;;;;;;;;;;;;;;
86272;1176;2783;22310;62;7;;;;;;;;;68.7;63.6;2;3.1;34.2;7.6;4.3;1.9;1.7;0.7;-14.8;14270;33650;2.4
86273;413;841;18800;;;;;;;;;;;;;;;;;;;;;;;;
86274;462;1046;19110;;;;;;;;;;;;;;;;;;;;;;;;
86275;239;578;22070;;;;;;;;;;;;;;;;;;;;;;;;
86276;555;1114;18950;;;;;;;;;;;;;;;;;;;;;;;;
86279;235;555;21580;;;;;;;;;;;;;;;;;;;;;;;;
86280;155;338;19800;;;;;;;;;;;;;;;;;;;;;;;;
86281;2193;5529;22070;55;8;;;;;;;5;;77;70.1;2.5;4.4;25;8.2;4.5;2.3;1.6;0.6;-14.7;13930;32750;2.4
86284;273;701;20980;;;;;;;;;;;;;;;;;;;;;;;;
86285;414;938;21660;;;;;;;;;;;;;;;;;;;;;;;;
86286;180;360;18850;;;;;;;;;;;;;;;;;;;;;;;;
86287;151;353;20060;;;;;;;;;;;;;;;;;;;;;;;;
86288;319;632;19870;;;;;;;;;;;;;;;;;;;;;;;;
86289;300;609;18160;;;;;;;;;;;;;;;;;;;;;;;;
86290;639;1565;21660;;;;;;;;;;;;;;;;;;;;;;;;
86291;;;;;;;;;;;;;;;;;;;;;;;;;;;
86292;346;914;21880;;;;;;;;;;;;;;;;;;;;;;;;
86293;1615;3615;21250;51;9;;;;;;;;;69.6;62.4;2.5;4.7;30.5;8.9;5.8;2.2;2.5;1.1;-14.8;13370;33580;2.5
86294;1494;3512;21970;55;8;;;;;;;;;71.7;66.5;2;3.2;30.6;8;4.6;2.2;1.6;0.8;-14.9;13800;34360;2.5
86295;190;377;20830;;;;;;;;;;;;;;;;;;;;;;;;
86296;190;475;21590;;;;;;;;;;;;;;;;;;;;;;;;
86297;2481;6014;23990;68;6;;;;;;;;14;74.8;68.3;2.2;4.3;30.1;8.2;3.9;1.9;1.3;0.7;-17;15150;38000;2.5
86298;895;2221;21710;54;10;;;;;;;;;73.4;64.8;3;5.6;27.4;7.9;5.9;2.7;2.1;1.1;-14.6;13140;32470;2.5
86299;236;599;22040;;;;;;;;;;;;;;;;;;;;;;;;
86300;211;587;23160;;;;;;;;;;;;;;;;;;;;;;;;
87001;2667;5640;22390;57;9;;;;;;;;24;65.9;59.8;1.8;4.3;38.5;6.4;5.2;1.8;2.4;1;-16;13400;36300;2.7
87002;2400;5495;21810;54;9;;;;;;;5;24;69.9;63.6;2.5;3.8;33.3;6.4;5.1;2;2.2;0.9;-14.7;13610;33150;2.4
87003;423;870;19440;;;;;;;;;;;;;;;;;;;;;;;;
87004;53;103;19210;;;;;;;;;;;;;;;;;;;;;;;;
87005;408;1019;23570;;;;;;;;;;;;;;;;;;;;;;;;
87006;114;225;18150;;;;;;;;;;;;;;;;;;;;;;;;
87007;97;192;18420;;;;;;;;;;;;;;;;;;;;;;;;
87008;63;127;20690;;;;;;;;;;;;;;;;;;;;;;;;
87009;74;129;18590;;;;;;;;;;;;;;;;;;;;;;;;
87011;1877;3369;18900;42;19;;;;;;;;33;49.1;41.5;2.1;5.5;46.1;8.1;9.3;1.9;5.2;2.2;-12.6;10810;30840;2.9
87012;196;423;18350;;;;;;;;;;;;;;;;;;;;;;;;
87013;268;639;20480;;;;;;;;;;;;;;;;;;;;;;;;
87014;1302;2740;20490;47;11;;;;;;;;;63.3;57;2;4.3;36.6;7.4;6.2;1.8;3.2;1.2;-13.5;12400;33020;2.7
87015;269;721;22910;;;;;;;;;;;;;;;;;;;;;;;;
87016;146;301;18610;;;;;;;;;;;;;;;;;;;;;;;;
87017;205;463;20950;;;;;;;;;;;;;;;;;;;;;;;;
87018;320;701;18990;;;;;;;;;;;;;;;;;;;;;;;;
87019;1217;3075;25490;72;;;;;;;;;;78.9;72.5;1.8;4.6;27.9;8.8;2.8;1.4;1;0.4;-18.4;16090;41080;2.6
87020;659;1684;22910;;;;;;;;;;;;;;;;;;;;;;;;
87021;1098;2660;23680;66;;;;;;;;;;75.8;68.6;2.1;5.1;30.8;6.6;3.4;1.6;1.3;0.5;-16.6;14750;36060;2.4
87022;61;119;22500;;;;;;;;;;;;;;;;;;;;;;;;
87023;85;177;22930;;;;;;;;;;;;;;;;;;;;;;;;
87024;406;760;19280;;;;;;;;;;;;;;;;;;;;;;;;
87025;337;809;23430;;;;;;;;;;;;;;;;;;;;;;;;
87027;639;1223;19590;;;;;;;;;;;;;;;;;;;;;;;;
87028;845;1606;17070;;;;;;;;;;;;;;;;;;;;;;;;
87029;257;549;20610;;;;;;;;;;;;;;;;;;;;;;;;
87030;530;1255;22380;;;;;;;;;;;;;;;;;;;;;;;;
87031;134;291;20370;;;;;;;;;;;;;;;;;;;;;;;;
87032;797;1519;20040;;;;;;;;;;;;;;;;;;;;;;;;
87033;329;755;20080;;;;;;;;;;;;;;;;;;;;;;;;
87034;273;540;19610;;;;;;;;;;;;;;;;;;;;;;;;
87035;221;509;20860;;;;;;;;;;;;;;;;;;;;;;;;
87036;313;651;20240;;;;;;;;;;;;;;;;;;;;;;;;
87037;114;217;17330;;;;;;;;;;;;;;;;;;;;;;;;
87038;869;2189;23350;66;;;;;;;;;;76.6;69.2;1.7;5.7;27.6;8.9;3.8;2;1.3;0.5;-16.9;14800;36310;2.5
87039;351;775;20500;;;;;;;;;;;;;;;;;;;;;;;;
87040;703;1441;19540;;;;;;;;;;;;;;;;;;;;;;;;
87041;999;1983;19430;42;;;;;;;;;;;;;;;;;;;;;;;
87042;172;383;19760;;;;;;;;;;;;;;;;;;;;;;;;
87043;89;175;18220;;;;;;;;;;;;;;;;;;;;;;;;
87044;149;287;18920;;;;;;;;;;;;;;;;;;;;;;;;
87045;444;1002;20460;;;;;;;;;;;;;;;;;;;;;;;;
87046;521;1148;21080;;;;;;;;;;;;;;;;;;;;;;;;
87047;800;1824;22150;;;;;;;;;;;;;;;;;;;;;;;;
87048;2214;5360;23560;66;8;;;;;;;;23;72.7;65.7;1.8;5.2;33.1;7.1;4.3;2;1.6;0.7;-17.2;13940;37610;2.7
87049;613;1286;19680;;;;;;;;;;;;;;;;;;;;;;;;
87050;4035;9540;23890;65;9;;12;11;;;;6;20;69.9;63.4;1.7;4.8;35.4;8.1;4.5;1.9;1.9;0.7;-17.9;13480;38210;2.8
87051;319;630;19780;;;;;;;;;;;;;;;;;;;;;;;;
87052;80;167;18420;;;;;;;;;;;;;;;;;;;;;;;;
87053;119;236;18670;;;;;;;;;;;;;;;;;;;;;;;;
87054;536;995;17880;;;;;;;;;;;;;;;;;;;;;;;;
87056;115;244;20110;;;;;;;;;;;;;;;;;;;;;;;;
87057;178;392;19350;;;;;;;;;;;;;;;;;;;;;;;;
87058;57;102;18390;;;;;;;;;;;;;;;;;;;;;;;;
87059;767;1376;19460;;;;;;;;;;;;;;;;;;;;;;;;
87060;314;622;18610;;;;;;;;;;;;;;;;;;;;;;;;
87061;166;328;19390;;;;;;;;;;;;;;;;;;;;;;;;
87062;173;465;20760;;;;;;;;;;;;;;;;;;;;;;;;
87063;518;1346;22910;;;;;;;;;;;;;;;;;;;;;;;;
87064;934;1734;19950;;;;;;;;;;;;;;;;;;;;;;;;
87065;2697;6205;23890;64;9;;;;;;;;22;71;65.2;1.9;3.9;33.8;8.4;4.4;1.8;1.7;0.9;-17.6;13630;38890;2.9
87066;465;1023;19910;;;;;;;;;;;;;;;;;;;;;;;;
87067;217;422;17410;;;;;;;;;;;;;;;;;;;;;;;;
87068;220;499;19820;;;;;;;;;;;;;;;;;;;;;;;;
87069;67;137;20260;;;;;;;;;;;;;;;;;;;;;;;;
87070;384;981;23330;;;;;;;;;;;;;;;;;;;;;;;;
87071;360;793;21070;;;;;;;;;;;;;;;;;;;;;;;;
87072;219;519;20110;;;;;;;;;;;;;;;;;;;;;;;;
87073;180;385;19510;;;;;;;;;;;;;;;;;;;;;;;;
87074;121;227;19840;;;;;;;;;;;;;;;;;;;;;;;;
87075;3617;7796;24010;63;10;;;13;;;;;25;63.2;56.4;1.5;5.3;39.4;12.2;4.5;1.5;2;1;-19.3;13340;42740;3.2
87076;101;204;20740;;;;;;;;;;;;;;;;;;;;;;;;
87077;206;538;21640;;;;;;;;;;;;;;;;;;;;;;;;
87078;304;684;20810;;;;;;;;;;;;;;;;;;;;;;;;
87079;362;801;20650;;;;;;;;;;;;;;;;;;;;;;;;
87080;91;189;17060;;;;;;;;;;;;;;;;;;;;;;;;
87081;441;1105;23890;;;;;;;;;;;;;;;;;;;;;;;;
87082;521;1073;18160;;;;;;;;;;;;;;;;;;;;;;;;
87083;281;539;18970;;;;;;;;;;;;;;;;;;;;;;;;
87084;69;166;21660;;;;;;;;;;;;;;;;;;;;;;;;
87085;61765;114883;19720;51;23;38;30;28;21;12;9;5;38;64.2;57;2.6;4.6;34.8;7.9;9.6;2.2;4.9;2.5;-16.5;9850;35550;3.6
87086;518;1064;20590;;;;;;;;;;;;;;;;;;;;;;;;
87087;255;460;18820;;;;;;;;;;;;;;;;;;;;;;;;
87088;518;1098;20780;;;;;;;;;;;;;;;;;;;;;;;;
87089;729;1437;19450;;;;;;;;;;;;;;;;;;;;;;;;
87090;130;260;17890;;;;;;;;;;;;;;;;;;;;;;;;
87091;190;366;18500;;;;;;;;;;;;;;;;;;;;;;;;
87092;257;493;17710;;;;;;;;;;;;;;;;;;;;;;;;
87093;143;291;20450;;;;;;;;;;;;;;;;;;;;;;;;
87094;197;500;22360;;;;;;;;;;;;;;;;;;;;;;;;
87095;351;701;19760;;;;;;;;;;;;;;;;;;;;;;;;
87096;384;827;20560;;;;;;;;;;;;;;;;;;;;;;;;
87097;525;982;18240;;;;;;;;;;;;;;;;;;;;;;;;
87099;140;343;20540;;;;;;;;;;;;;;;;;;;;;;;;
87100;125;248;20070;;;;;;;;;;;;;;;;;;;;;;;;
87101;63;107;23180;;;;;;;;;;;;;;;;;;;;;;;;
87103;740;1558;20660;;;;;;;;;;;;;;;;;;;;;;;;
87104;216;452;17830;;;;;;;;;;;;;;;;;;;;;;;;
87105;425;856;19540;;;;;;;;;;;;;;;;;;;;;;;;
87106;1117;2428;21670;51;12;;;;;;;;;65.5;57.2;2;6.3;35.8;7.2;5.5;2;2.4;1.1;-14;12220;33370;2.7
87107;652;1514;23490;;;;;;;;;;;;;;;;;;;;;;;;
87108;239;436;19390;;;;;;;;;;;;;;;;;;;;;;;;
87109;160;312;17830;;;;;;;;;;;;;;;;;;;;;;;;
87110;1068;2412;21410;53;8;;;;;;;;;68.4;60.2;2.1;6.1;33;6.9;5;2.2;2;0.8;-13.3;13670;31720;2.3
87111;772;1533;19900;;;;;;;;;;;;;;;;;;;;;;;;
87112;287;625;19830;;;;;;;;;;;;;;;;;;;;;;;;
87113;2583;5920;21830;57;13;;22;18;;;;5;41;61.5;56.5;2.1;2.9;41.5;5.5;6.3;2.2;2.9;1.2;-14.8;12020;33450;2.8
87114;4823;10861;23520;63;9;;17;14;;;;5;23;66.2;59.3;1.9;5;38.8;8.4;4.4;1.7;1.8;0.9;-17.8;13480;38640;2.9
87115;82;171;18910;;;;;;;;;;;;;;;;;;;;;;;;
87116;518;1081;19720;;;;;;;;;;;;;;;;;;;;;;;;
87117;432;807;19600;;;;;;;;;;;;;;;;;;;;;;;;
87118;561;1296;21240;;;;;;;;;;;;;;;;;;;;;;;;
87119;526;1082;21690;;;;;;;;;;;;;;;;;;;;;;;;
87120;239;511;17800;;;;;;;;;;;;;;;;;;;;;;;;
87121;236;477;17030;;;;;;;;;;;;;;;;;;;;;;;;
87122;522;1150;21690;;;;;;;;;;;;;;;;;;;;;;;;
87123;70;134;19560;;;;;;;;;;;;;;;;;;;;;;;;
87124;167;336;20820;;;;;;;;;;;;;;;;;;;;;;;;
87125;1904;4583;23750;66;5;;;;;;;;;71.1;65.3;1.5;4.3;35.6;7.6;3.3;1.7;1.1;0.5;-17.6;15530;37410;2.4
87126;1783;3564;21150;51;14;;;;;;;8;33;56.6;49.3;2.2;5.1;43.6;9;4.8;1.4;2.4;1;-14;11660;33290;2.9
87127;264;603;20830;;;;;;;;;;;;;;;;;;;;;;;;
87128;620;1358;20400;;;;;;;;;;;;;;;;;;;;;;;;
87129;382;910;22380;;;;;;;;;;;;;;;;;;;;;;;;
87130;81;166;19900;;;;;;;;;;;;;;;;;;;;;;;;
87131;412;856;19570;;;;;;;;;;;;;;;;;;;;;;;;
87132;54;117;17560;;;;;;;;;;;;;;;;;;;;;;;;
87133;233;505;20000;;;;;;;;;;;;;;;;;;;;;;;;
87134;74;142;18280;;;;;;;;;;;;;;;;;;;;;;;;
87135;440;918;20280;;;;;;;;;;;;;;;;;;;;;;;;
87137;58;113;17110;;;;;;;;;;;;;;;;;;;;;;;;
87138;259;559;20790;;;;;;;;;;;;;;;;;;;;;;;;
87139;207;417;17670;;;;;;;;;;;;;;;;;;;;;;;;
87140;712;1664;22030;;;;;;;;;;;;;;;;;;;;;;;;
87141;314;688;21120;;;;;;;;;;;;;;;;;;;;;;;;
87142;236;558;21590;;;;;;;;;;;;;;;;;;;;;;;;
87143;882;2252;23520;65;;;;;;;;;;79.5;73;2.1;4.4;26.4;6.6;3.9;2;1.4;0.5;-16.4;14060;35570;2.5
87144;202;538;20980;;;;;;;;;;;;;;;;;;;;;;;;
87145;123;229;18470;;;;;;;;;;;;;;;;;;;;;;;;
87146;473;988;20450;;;;;;;;;;;;;;;;;;;;;;;;
87147;;;;;;;;;;;;;;;;;;;;;;;;;;;
87148;390;985;23430;;;;;;;;;;;;;;;;;;;;;;;;
87149;175;346;18130;;;;;;;;;;;;;;;;;;;;;;;;
87150;392;875;20770;;;;;;;;;;;;;;;;;;;;;;;;
87151;188;437;20900;;;;;;;;;;;;;;;;;;;;;;;;
87152;682;1619;22550;;;;;;;;;;;;;;;;;;;;;;;;
87153;140;276;16890;;;;;;;;;;;;;;;;;;;;;;;;
87154;5356;10345;20980;50;14;31;21;15;13;10;;5;31;61.5;55.4;2.4;3.7;39.1;7;6.6;1.7;3.4;1.5;-14.2;11830;33770;2.9
87155;84;185;21070;;;;;;;;;;;;;;;;;;;;;;;;
87156;1024;2686;23780;66;;;;;;;;;;82.4;76.6;2;3.8;25.8;8.9;3.3;1.8;1.1;0.4;-20.4;14800;39600;2.7
87157;358;835;21840;;;;;;;;;;;;;;;;;;;;;;;;
87158;603;1364;19850;;;;;;;;;;;;;;;;;;;;;;;;
87159;161;347;20250;;;;;;;;;;;;;;;;;;;;;;;;
87160;224;453;18040;;;;;;;;;;;;;;;;;;;;;;;;
87161;2181;4297;20350;47;14;;;;;;;7;30;59.7;51.1;2.1;6.5;41;8.2;5.9;1.6;3;1.3;-14.8;12130;33280;2.7
87162;83;179;19440;;;;;;;;;;;;;;;;;;;;;;;;
87163;62;114;16310;;;;;;;;;;;;;;;;;;;;;;;;
87164;242;575;21050;;;;;;;;;;;;;;;;;;;;;;;;
87165;63;131;18190;;;;;;;;;;;;;;;;;;;;;;;;
87166;361;877;23150;;;;;;;;;;;;;;;;;;;;;;;;
87167;237;574;21160;;;;;;;;;;;;;;;;;;;;;;;;
87168;525;1011;19500;;;;;;;;;;;;;;;;;;;;;;;;
87169;414;1077;22130;;;;;;;;;;;;;;;;;;;;;;;;
87170;150;328;18360;;;;;;;;;;;;;;;;;;;;;;;;
87172;102;193;19400;;;;;;;;;;;;;;;;;;;;;;;;
87174;539;1242;22100;;;;;;;;;;;;;;;;;;;;;;;;
87176;278;618;21380;;;;;;;;;;;;;;;;;;;;;;;;
87177;718;1742;23250;;;;;;;;;;;;;;;;;;;;;;;;
87178;1246;2870;22350;60;10;;;;;;;;;71.9;65.6;2.4;3.9;33.9;4.9;4.2;1.9;1.6;0.7;-14.9;13180;32990;2.5
87179;104;214;19120;;;;;;;;;;;;;;;;;;;;;;;;
87180;256;540;19700;;;;;;;;;;;;;;;;;;;;;;;;
87181;413;833;19680;;;;;;;;;;;;;;;;;;;;;;;;
87182;596;1166;19700;;;;;;;;;;;;;;;;;;;;;;;;
87183;378;874;21840;;;;;;;;;;;;;;;;;;;;;;;;
87185;754;1774;22650;;;;;;;;;;;;;;;;;;;;;;;;
87186;139;294;18350;;;;;;;;;;;;;;;;;;;;;;;;
87187;3322;6449;20450;49;14;;;;16;;;9;28;54.2;45.6;2.3;6.3;46.6;9.1;5.2;1.3;2.8;1.1;-15.1;11950;33370;2.8
87188;187;438;22290;;;;;;;;;;;;;;;;;;;;;;;;
87189;69;129;17120;;;;;;;;;;;;;;;;;;;;;;;;
87190;442;877;19090;;;;;;;;;;;;;;;;;;;;;;;;
87191;803;1874;21560;;;;;;;;;;;;;;;;;;;;;;;;
87192;678;1605;23880;;;;;;;;;;;;;;;;;;;;;;;;
87193;;;;;;;;;;;;;;;;;;;;;;;;;;;
87194;159;330;19410;;;;;;;;;;;;;;;;;;;;;;;;
87195;62;124;17330;;;;;;;;;;;;;;;;;;;;;;;;
87197;246;582;21400;;;;;;;;;;;;;;;;;;;;;;;;
87198;186;397;18760;;;;;;;;;;;;;;;;;;;;;;;;
87199;345;694;19030;;;;;;;;;;;;;;;;;;;;;;;;
87200;66;123;16720;;;;;;;;;;;;;;;;;;;;;;;;
87201;1943;4789;25240;72;;;;;;;;;;78;71.6;1.4;5;30.3;7.3;2.7;1.6;0.8;0.3;-18.3;16570;39410;2.4
87202;866;2175;23350;63;;;;;;;;;;72.5;65.8;2;4.7;22.2;18.3;3.8;1.7;1.6;0.5;-16.8;14920;37740;2.5
87203;537;1324;22470;;;;;;;;;;;;;;;;;;;;;;;;
87204;99;197;17350;;;;;;;;;;;;;;;;;;;;;;;;
87205;925;2282;24010;68;;;;;;;;;;76.4;68.4;1.9;6.1;29.9;8.5;3.1;1.6;1.1;0.4;-17.9;15020;39530;2.6
87206;72;132;17220;;;;;;;;;;;;;;;;;;;;;;;;
88001;;;;;;;;;;;;;;;;;;;;;;;;;;;
88002;;;;;;;;;;;;;;;;;;;;;;;;;;;
88003;;;;;;;;;;;;;;;;;;;;;;;;;;;
88004;66;135;21850;;;;;;;;;;;;;;;;;;;;;;;;
88005;102;202;19920;;;;;;;;;;;;;;;;;;;;;;;;
88006;136;317;21730;;;;;;;;;;;;;;;;;;;;;;;;
88007;;;;;;;;;;;;;;;;;;;;;;;;;;;
88008;64;147;18980;;;;;;;;;;;;;;;;;;;;;;;;
88009;1542;3321;20650;52;10;;;;;;;;23;65.4;58.9;3.1;3.4;35.2;6.9;5.5;1.9;2.5;1.1;-13;13150;30930;2.4
88010;84;184;19080;;;;;;;;;;;;;;;;;;;;;;;;
88011;741;1566;21770;;;;;;;;;;;;;;;;;;;;;;;;
88012;513;1133;22340;;;;;;;;;;;;;;;;;;;;;;;;
88013;;;;;;;;;;;;;;;;;;;;;;;;;;;
88014;69;173;20640;;;;;;;;;;;;;;;;;;;;;;;;
88015;103;211;21300;;;;;;;;;;;;;;;;;;;;;;;;
88016;102;217;20780;;;;;;;;;;;;;;;;;;;;;;;;
88017;61;162;19980;;;;;;;;;;;;;;;;;;;;;;;;
88019;79;162;20420;;;;;;;;;;;;;;;;;;;;;;;;
88020;76;193;23960;;;;;;;;;;;;;;;;;;;;;;;;
88021;99;267;18570;;;;;;;;;;;;;;;;;;;;;;;;
88022;89;198;20820;;;;;;;;;;;;;;;;;;;;;;;;
88023;;;;;;;;;;;;;;;;;;;;;;;;;;;
88024;44;122;20780;;;;;;;;;;;;;;;;;;;;;;;;
88025;;;;;;;;;;;;;;;;;;;;;;;;;;;
88026;435;1088;24440;;;;;;;;;;;;;;;;;;;;;;;;
88027;59;153;20870;;;;;;;;;;;;;;;;;;;;;;;;
88028;230;624;23030;;;;;;;;;;;;;;;;;;;;;;;;
88029;757;1548;18580;;;;;;;;;;;;;;;;;;;;;;;;
88030;58;141;23790;;;;;;;;;;;;;;;;;;;;;;;;
88031;44;104;20230;;;;;;;;;;;;;;;;;;;;;;;;
88032;549;1180;20110;;;;;;;;;;;;;;;;;;;;;;;;
88033;148;347;20200;;;;;;;;;;;;;;;;;;;;;;;;
88035;55;135;19220;;;;;;;;;;;;;;;;;;;;;;;;
88036;;;;;;;;;;;;;;;;;;;;;;;;;;;
88037;380;880;22090;;;;;;;;;;;;;;;;;;;;;;;;
88038;;;;;;;;;;;;;;;;;;;;;;;;;;;
88039;133;333;21810;;;;;;;;;;;;;;;;;;;;;;;;
88040;108;243;21150;;;;;;;;;;;;;;;;;;;;;;;;
88041;48;114;19850;;;;;;;;;;;;;;;;;;;;;;;;
88042;;;;;;;;;;;;;;;;;;;;;;;;;;;
88043;46;122;21380;;;;;;;;;;;;;;;;;;;;;;;;
88044;267;618;20870;;;;;;;;;;;;;;;;;;;;;;;;
88045;;;;;;;;;;;;;;;;;;;;;;;;;;;
88046;63;128;21180;;;;;;;;;;;;;;;;;;;;;;;;
88047;63;158;22660;;;;;;;;;;;;;;;;;;;;;;;;
88048;397;978;21170;;;;;;;;;;;;;;;;;;;;;;;;
88049;50;109;20330;;;;;;;;;;;;;;;;;;;;;;;;
88050;119;300;20980;;;;;;;;;;;;;;;;;;;;;;;;
88051;54;128;21560;;;;;;;;;;;;;;;;;;;;;;;;
88052;;;;;;;;;;;;;;;;;;;;;;;;;;;
88053;56;119;21940;;;;;;;;;;;;;;;;;;;;;;;;
88054;145;315;21600;;;;;;;;;;;;;;;;;;;;;;;;
88055;54;147;20860;;;;;;;;;;;;;;;;;;;;;;;;
88056;;;;;;;;;;;;;;;;;;;;;;;;;;;
88057;;;;;;;;;;;;;;;;;;;;;;;;;;;
88058;;;;;;;;;;;;;;;;;;;;;;;;;;;
88059;163;394;20230;;;;;;;;;;;;;;;;;;;;;;;;
88060;;;;;;;;;;;;;;;;;;;;;;;;;;;
88061;147;310;21350;;;;;;;;;;;;;;;;;;;;;;;;
88062;;;;;;;;;;;;;;;;;;;;;;;;;;;
88063;52;142;21810;;;;;;;;;;;;;;;;;;;;;;;;
88064;;;;;;;;;;;;;;;;;;;;;;;;;;;
88065;147;292;21660;;;;;;;;;;;;;;;;;;;;;;;;
88066;;;;;;;;;;;;;;;;;;;;;;;;;;;
88068;363;892;21500;;;;;;;;;;;;;;;;;;;;;;;;
88069;60;146;23390;;;;;;;;;;;;;;;;;;;;;;;;
88070;74;174;22270;;;;;;;;;;;;;;;;;;;;;;;;
88071;;;;;;;;;;;;;;;;;;;;;;;;;;;
88073;85;211;23430;;;;;;;;;;;;;;;;;;;;;;;;
88074;;;;;;;;;;;;;;;;;;;;;;;;;;;
88075;1985;4087;21270;52;10;;;;;;;;24;58.5;49.8;2.8;5.9;41;11.7;3.7;1.3;1.6;0.8;-14.9;13180;35370;2.7
88076;204;446;19480;;;;;;;;;;;;;;;;;;;;;;;;
88077;220;574;20830;;;;;;;;;;;;;;;;;;;;;;;;
88078;1382;2688;18040;39;24;;;;;;;;38;57.1;49.7;3.6;3.8;37.5;6.8;11.3;2.9;5.5;2.9;-12.7;9740;29920;3.1
88079;680;1587;22040;;;;;;;;;;;;;;;;;;;;;;;;
88080;116;297;23130;;;;;;;;;;;;;;;;;;;;;;;;
88081;628;1238;20550;;;;;;;;;;;;;;;;;;;;;;;;
88082;372;762;19300;;;;;;;;;;;;;;;;;;;;;;;;
88083;96;225;22480;;;;;;;;;;;;;;;;;;;;;;;;
88084;184;438;22110;;;;;;;;;;;;;;;;;;;;;;;;
88085;93;189;20520;;;;;;;;;;;;;;;;;;;;;;;;
88086;238;532;21090;;;;;;;;;;;;;;;;;;;;;;;;
88087;1575;3215;23110;61;10;;;;;;;;22;71.2;62.4;2.4;6.4;33.1;9.9;4.5;1.5;2;1;-18.7;13240;41040;3.1
88088;289;654;19560;;;;;;;;;;;;;;;;;;;;;;;;
88089;245;574;20520;;;;;;;;;;;;;;;;;;;;;;;;
88090;2129;4459;19530;45;22;;25;23;;;;;39;67.6;60.8;3.3;3.5;29.1;6.6;10.1;2.9;4.7;2.5;-13.4;10160;31650;3.1
88091;170;396;21850;;;;;;;;;;;;;;;;;;;;;;;;
88092;218;515;20360;;;;;;;;;;;;;;;;;;;;;;;;
88093;;;;;;;;;;;;;;;;;;;;;;;;;;;
88094;708;1537;20400;;;;;;;;;;;;;;;;;;;;;;;;
88095;747;1654;18770;;;;;;;;;;;;;;;;;;;;;;;;
88096;54;115;18990;;;;;;;;;;;;;;;;;;;;;;;;
88097;;;;;;;;;;;;;;;;;;;;;;;;;;;
88098;404;919;23400;;;;;;;;;;;;;;;;;;;;;;;;
88099;624;1385;23210;;;;;;;;;;;;;;;;;;;;;;;;
88100;;;;;;;;;;;;;;;;;;;;;;;;;;;
88101;498;1152;21800;;;;;;;;;;;;;;;;;;;;;;;;
88102;;;;;;;;;;;;;;;;;;;;;;;;;;;
88103;;;;;;;;;;;;;;;;;;;;;;;;;;;
88104;85;172;22000;;;;;;;;;;;;;;;;;;;;;;;;
88105;114;208;21950;;;;;;;;;;;;;;;;;;;;;;;;
88106;413;964;20480;;;;;;;;;;;;;;;;;;;;;;;;
88107;;;;;;;;;;;;;;;;;;;;;;;;;;;
88108;227;517;18350;;;;;;;;;;;;;;;;;;;;;;;;
88109;293;705;22440;;;;;;;;;;;;;;;;;;;;;;;;
88110;88;213;20360;;;;;;;;;;;;;;;;;;;;;;;;
